,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,repay_fail
259,18000,60,11.49,395.78,5,RENT,43264,1,debt_consolidation,23737.05001,18000.0,5737.05,1213.54,0
260,13431,60,11.11,326.96,4,MORTGAGE,44300,1,credit_card,18683.68548,15000.0,3683.69,5936.42,0
261,14975,36,13.57,509.53,6,MORTGAGE,156000,0,home_improvement,18344.45243,15000.0,3344.45,560.6,0
262,9500,36,11.99,315.5,3,MORTGAGE,35004,0,debt_consolidation,10273.79695,9500.0,773.8,7750.96,0
263,17750,60,12.99,409.47,3,MORTGAGE,60000,0,debt_consolidation,20064.04,13712.62,6287.44,409.47,1
265,2584,36,11.03,235.83,4,MORTGAGE,62892,0,debt_consolidation,8489.472347,7199.97,1289.5,237.94,0
266,13050,36,11.48,430.24,2,RENT,63000,1,debt_consolidation,14736.89505,13050.0,1686.9,5863.04,0
267,5950,60,13.23,137.23,5,OWN,67000,1,car,7683.857185,6000.0,1683.86,1540.56,0
268,15975,60,17.99,406.21,10,RENT,75000,1,debt_consolidation,17625.37142,16000.0,1625.37,15194.43,0
269,8350,60,17.19,209.63,7,OWN,48000,0,major_purchase,6078.54,3174.53,2889.08,209.63,1
270,16975,60,17.14,423.78,10,RENT,62000,1,debt_consolidation,11865.32,6168.38,5681.78,423.78,1
271,3375,36,6.92,104.86,0,RENT,40000,0,credit_card,3695.49801,3400.0,295.5,1706.41,0
272,4025,36,7.49,125.19,10,MORTGAGE,106000,0,home_improvement,4491.126766,4025.0,466.13,878.08,0
273,30000,36,9.91,966.75,7,MORTGAGE,110000,1,debt_consolidation,34685.45601,30000.0,4685.46,5698.63,0
274,4200,36,7.49,130.63,1,OWN,21600,1,debt_consolidation,4699.913617,4200.0,499.91,73.18,0
275,11950,36,6.17,365.99,4,RENT,38001,1,debt_consolidation,13164.6757,12000.0,1164.68,1464.26,0
276,4600,36,15.68,161.01,10,RENT,75000,0,other,0.0,0.0,0.0,0.0,1
277,22995,60,16.82,580.53,10,MORTGAGE,112000,1,debt_consolidation,34824.98832,23450.0,11374.99,1201.06,0
278,20000,36,14.27,686.18,10,MORTGAGE,70000,1,credit_card,24002.34106,20000.0,4002.34,8922.33,0
279,6996,36,12.84,504.27,6,MORTGAGE,70400,0,educational,15317.56759,15000.0,317.57,14814.43,0
280,12000,60,15.58,289.15,2,RENT,55000,1,major_purchase,17348.59894,12000.0,5348.6,311.53,0
282,17400,36,16.07,612.38,8,MORTGAGE,100000,0,debt_consolidation,22047.58093,17400.0,4647.58,689.39,0
283,10000,36,6.03,304.36,9,MORTGAGE,80000,0,debt_consolidation,10840.60453,10000.0,840.6,3845.46,0
284,20000,36,12.68,670.81,7,RENT,62400,1,debt_consolidation,23957.17615,20000.0,3957.18,5199.56,0
285,11775,36,11.58,495.21,7,MORTGAGE,69000,0,credit_card,15145.29,15000.0,145.29,15145.49,0
286,19625,36,11.14,647.87,6,RENT,30000,0,debt_consolidation,23062.81782,19750.0,3312.82,6221.43,0
288,11200,60,16.89,277.69,3,MORTGAGE,69996,0,home_improvement,16510.62003,11200.0,5295.62,2936.41,0
289,24755,36,16.07,879.8,7,MORTGAGE,182004,1,home_improvement,31603.79834,25000.0,6603.8,3500.8,0
290,4993,36,8.59,158.06,9,MORTGAGE,59520,0,vacation,5689.928633,5000.0,689.93,160.57,0
292,24750,36,8.49,789.08,7,RENT,150000,1,major_purchase,25942.92123,25000.0,942.92,6977.68,0
293,14000,60,17.27,349.98,1,RENT,52000,0,car,15399.79,8209.42,6121.56,349.98,1
294,9975,36,7.66,311.8,10,OWN,64000,1,debt_consolidation,11075.09645,10000.0,1075.1,3936.61,0
295,12950,60,10.99,286.94,10,RENT,42000,1,debt_consolidation,17209.02001,13200.0,4009.02,853.44,0
296,2500,36,9.63,102.71,10,RENT,38000,1,credit_card,3635.847815,3200.0,435.85,75.87,0
297,10000,36,9.91,322.25,10,RENT,107000,1,debt_consolidation,11574.8003,10000.0,1574.8,1596.43,0
298,5525,60,12.68,135.54,10,MORTGAGE,43000,0,credit_card,8132.199215,6000.0,2132.2,135.33,0
299,25750,36,10.99,851.09,5,RENT,52000,1,credit_card,29107.24135,26000.0,3107.24,16361.73,0
300,3000,36,19.03,110.02,3,RENT,24000,1,other,1125.32,597.26,390.04,110.02,1
301,3700,36,9.32,118.21,3,OWN,15000,0,house,4151.898835,3700.0,436.9,2034.6,0
302,4000,36,13.49,135.73,10,OWN,107000,0,credit_card,4735.133401,4000.0,735.13,1891.0,0
303,2050,36,17.58,74.58,1,RENT,20000,0,debt_consolidation,310.84,133.83,88.8,74.58,1
304,14884,36,13.92,512.06,10,MORTGAGE,102058,1,home_improvement,18434.20982,15000.0,3434.21,540.86,0
305,1749,36,12.49,80.28,0,MORTGAGE,41380,0,home_improvement,1309.19,968.64,340.55,29.59,1
306,12000,60,17.27,299.98,2,RENT,36048,0,debt_consolidation,15075.09841,12000.0,3075.1,9389.41,0
307,6800,36,6.03,206.97,10,MORTGAGE,45000,1,debt_consolidation,7240.276582,6800.0,440.28,4136.65,0
308,14752,36,13.48,508.87,6,RENT,28896,0,debt_consolidation,18164.16467,15000.0,3164.16,3942.85,0
309,5000,36,8.88,158.72,2,RENT,72467,1,major_purchase,5714.443938,5000.0,714.44,172.77,0
310,15800,60,18.64,408.03,2,MORTGAGE,43000,1,other,22831.36,14270.34,8561.02,409.03,0
311,16350,60,10.36,350.3,10,RENT,108000,1,debt_consolidation,20476.02754,16350.0,4126.03,6488.16,0
312,6750,36,14.91,242.35,1,RENT,32000,0,debt_consolidation,8707.376615,7000.0,1707.38,968.84,0
313,3000,36,10.65,97.72,4,RENT,40000,0,debt_consolidation,2635.84,2156.21,479.63,97.72,1
314,5000,36,13.92,170.69,0,MORTGAGE,118000,0,debt_consolidation,6231.784385,5000.0,1231.78,302.55,0
315,7650,60,12.98,181.38,10,RENT,68640,0,debt_consolidation,10015.78507,7975.0,2040.79,4964.41,0
316,15975,60,14.17,373.71,8,RENT,50000,1,debt_consolidation,22074.93,16000.0,6074.93,4912.46,0
317,9614,36,13.57,339.69,3,RENT,46585,1,debt_consolidation,12249.57021,10000.0,2232.59,362.52,0
318,17700,36,7.51,560.0,7,MORTGAGE,115000,1,credit_card,20159.78268,18000.0,2159.78,579.27,0
319,5975,60,10.74,129.68,8,MORTGAGE,44000,1,medical,7226.242254,6000.0,1226.24,3726.94,0
320,12900,36,12.99,434.59,9,MORTGAGE,180000,0,credit_card,15482.69401,12900.0,2582.69,3754.89,0
321,9850,36,18.61,437.51,2,MORTGAGE,110000,0,debt_consolidation,15750.34297,12000.0,3750.34,451.38,0
322,6000,60,11.99,133.44,0,OWN,25200,1,car,8006.103471,6000.0,2006.1,133.14,0
323,1075,36,11.72,72.78,6,RENT,39270,0,other,2558.352222,2200.0,358.35,959.43,0
324,17500,36,7.9,547.58,10,MORTGAGE,40000,1,credit_card,19712.85752,17500.0,2212.86,559.83,0
325,34750,60,11.71,773.44,10,MORTGAGE,82000,1,credit_card,25295.29,14381.9,8024.91,773.44,1
326,5000,36,8.9,158.77,0,RENT,76000,1,debt_consolidation,5712.062422,5000.0,712.06,476.99,0
327,19537,36,13.92,682.74,7,MORTGAGE,110000,1,debt_consolidation,24578.81684,20000.0,4578.82,718.38,0
328,1900,36,7.51,59.12,10,MORTGAGE,72000,0,debt_consolidation,2129.134078,1900.0,214.13,778.61,0
329,9950,60,13.98,232.58,2,RENT,36320,1,car,10804.05872,10000.0,804.06,1525.68,0
330,13525,60,13.98,452.37,1,RENT,90000,1,credit_card,2711.1,1393.13,1317.97,452.37,1
331,21725,60,12.99,494.2,3,MORTGAGE,76000,1,major_purchase,22422.13456,21725.0,697.13,21435.6,0
332,12375,36,10.62,423.27,10,RENT,52809,0,debt_consolidation,14633.17678,12999.99,1633.19,7445.34,0
333,16800,36,7.51,522.67,4,OWN,69500,1,debt_consolidation,18671.91986,16800.0,1871.92,5090.95,0
334,10099,36,14.18,445.45,2,RENT,36000,0,debt_consolidation,3572.97,2249.92,1278.58,460.35,1
335,7975,36,6.54,245.34,10,MORTGAGE,60000,0,other,8832.338367,8000.0,832.34,263.02,0
337,24950,36,17.93,902.94,3,RENT,90000,1,debt_consolidation,32378.34667,25000.0,7378.35,4429.25,0
338,14975,36,16.0,527.36,7,RENT,96000,0,debt_consolidation,18985.56107,15000.0,3985.56,551.28,0
339,6950,36,5.79,212.29,7,MORTGAGE,90000,1,vacation,7642.367023,7000.0,642.37,255.78,0
340,5975,36,11.83,198.81,3,MORTGAGE,59000,0,debt_consolidation,6433.937566,6000.0,433.94,5045.29,0
341,9763,36,8.59,309.78,4,RENT,60000,0,major_purchase,11152.22292,9800.0,1352.22,312.67,0
342,9975,36,11.83,331.34,10,RENT,56004,0,other,11928.19764,10000.0,1928.2,359.43,0
343,23968,36,8.9,762.08,10,MORTGAGE,85000,1,credit_card,27434.77001,24000.0,3434.77,774.98,0
344,2500,36,16.82,88.91,2,MORTGAGE,20004,1,home_improvement,3200.87112,2500.0,700.87,97.97,0
345,22975,60,18.39,588.94,6,RENT,52400,1,debt_consolidation,29844.5463,23000.0,6844.55,356.53,0
346,18607,36,10.62,651.2,1,MORTGAGE,29000,0,debt_consolidation,23444.21253,20000.0,3444.22,677.07,0
347,10000,36,12.61,335.07,0,MORTGAGE,132000,0,debt_consolidation,5360.52,3974.77,1373.23,335.07,1
348,27124,60,10.65,603.92,1,RENT,80000,1,credit_card,31968.1635,28000.0,3968.16,21721.5,0
349,6300,36,11.11,206.59,7,MORTGAGE,27500,0,debt_consolidation,7024.836487,6300.0,724.84,4146.13,0
350,9550,60,16.4,235.5,6,RENT,37000,1,credit_card,14127.65002,9600.0,4527.65,468.65,0
351,8000,60,17.14,199.43,0,RENT,65000,1,credit_card,11965.17254,8000.0,3965.17,198.8,0
352,4200,60,15.95,102.03,1,RENT,36000,0,debt_consolidation,5150.4,3497.17,1586.68,72.92,1
353,4725,60,12.42,106.12,5,OWN,37500,1,small_business,5471.628976,4725.0,746.63,3776.95,0
354,8000,36,13.61,271.91,1,RENT,19200,1,debt_consolidation,9298.956323,8000.0,1298.96,4696.81,0
355,4600,36,8.59,145.41,9,RENT,51996,0,debt_consolidation,5233.872753,4600.0,633.87,291.59,0
356,25950,60,19.03,674.89,10,RENT,72000,1,debt_consolidation,30039.18,13061.84,11872.64,674.89,1
357,9600,60,15.95,233.2,6,MORTGAGE,37000,0,debt_consolidation,13727.60352,9600.0,4127.6,3029.15,0
358,977,36,11.72,496.22,10,MORTGAGE,66000,0,debt_consolidation,17863.54136,15000.0,2863.54,501.2,0
359,3500,36,13.49,118.76,9,RENT,65000,1,debt_consolidation,4176.743288,3500.0,676.74,1456.31,0
360,24046,60,11.11,544.94,10,MORTGAGE,208000,1,home_improvement,27774.71167,25000.0,2774.71,21241.38,0
361,19475,36,9.25,638.33,10,RENT,92407,1,medical,20594.20547,20000.0,594.21,18686.41,0
362,15975,60,11.71,353.58,0,MORTGAGE,84855,1,home_improvement,18256.41891,16000.0,2256.42,12964.51,0
363,21750,60,12.42,488.45,0,OWN,43500,1,debt_consolidation,11017.25,3340.47,2510.73,488.45,1
364,23925,60,14.65,566.56,10,MORTGAGE,100000,1,credit_card,8046.03,3512.61,3299.7,1133.12,1
365,20975,36,12.69,704.45,8,MORTGAGE,135000,1,debt_consolidation,24295.03896,21000.0,3295.04,11650.08,0
366,11717,36,7.88,375.38,9,MORTGAGE,160000,1,major_purchase,13445.72316,12000.0,1445.72,2950.6,0
367,2400,36,10.0,77.45,5,RENT,57110,0,debt_consolidation,2536.663394,2400.0,136.66,1651.76,0
368,17275,36,11.99,573.7,0,MORTGAGE,57000,1,debt_consolidation,20652.97158,17275.0,3377.97,575.74,0
369,4200,60,11.86,93.13,0,RENT,24000,0,debt_consolidation,5587.790003,4200.0,1387.79,102.87,0
370,11980,36,14.26,411.67,3,RENT,42000,0,debt_consolidation,14821.34417,12000.0,2821.34,451.34,0
371,15750,60,10.99,347.8,3,MORTGAGE,65000,1,debt_consolidation,20912.02638,16000.0,4912.03,44.02,0
372,2500,36,9.25,79.8,10,MORTGAGE,35000,0,debt_consolidation,2872.577288,2500.0,372.58,87.33,0
373,7900,36,5.79,242.62,4,RENT,54996,1,debt_consolidation,8734.215273,8000.0,734.22,262.53,0
374,20950,36,11.71,694.6,0,MORTGAGE,108000,1,debt_consolidation,25005.40184,21000.0,4005.4,710.65,0
375,15400,36,10.36,510.07,10,RENT,75000,1,debt_consolidation,18167.51969,15725.0,2442.52,385.33,0
376,4225,36,5.42,131.95,0,OWN,17760,1,debt_consolidation,4488.362028,4375.0,113.36,36.57,0
377,9862,36,12.87,336.34,0,RENT,62400,0,medical,11504.66569,10000.0,1504.67,4956.59,0
378,16121,36,6.54,517.51,0,RENT,72000,1,debt_consolidation,18438.86273,16875.0,1563.86,379.43,0
379,10975,36,15.62,384.67,2,RENT,58000,1,debt_consolidation,13847.97691,11000.0,2847.98,416.08,0
380,15683,60,16.32,391.82,0,MORTGAGE,140004,1,small_business,23642.15571,16000.0,7627.16,133.64,0
381,11566,36,11.58,429.18,3,RENT,58000,1,debt_consolidation,14713.92546,13000.0,1713.93,7861.95,0
382,8000,36,13.35,270.91,0,MORTGAGE,34000,1,credit_card,9753.422198,8000.0,1753.42,299.13,0
383,5975,36,7.9,187.75,3,RENT,25200,0,small_business,6758.656936,6000.0,758.66,193.45,0
384,11139,36,14.22,411.42,4,RENT,48000,1,other,3181.14,1868.33,1312.81,447.57,1
385,3100,36,10.25,103.64,10,RENT,85000,0,other,3728.04931,3200.0,528.05,320.49,0
386,16000,36,14.59,551.44,10,RENT,65000,0,debt_consolidation,19099.78132,15999.99,3099.79,8083.71,0
387,5000,36,6.03,152.18,10,MORTGAGE,65000,0,debt_consolidation,5443.597413,5000.0,443.6,1388.77,0
388,6994,36,14.96,242.52,6,OWN,150000,0,other,8766.379466,7000.0,1736.38,263.27,0
389,24725,36,16.45,884.5,1,MORTGAGE,170004,1,debt_consolidation,30809.91933,25000.0,5809.92,11384.06,0
390,15000,36,7.49,466.53,10,MORTGAGE,105804,1,other,16794.8561,15000.0,1794.86,485.49,0
391,7500,36,14.84,259.41,5,RENT,30000,0,debt_consolidation,9339.171331,7500.0,1839.17,282.73,0
392,5000,36,15.96,175.69,10,RENT,90000,1,debt_consolidation,6280.721862,5000.0,1280.72,152.39,0
393,9000,36,7.49,279.92,10,MORTGAGE,96000,1,home_improvement,9691.967146,9000.0,691.97,5788.95,0
394,1900,36,10.59,62.65,2,MORTGAGE,54996,1,other,2207.297029,1925.0,282.3,832.81,0
395,8000,36,13.49,271.45,3,OWN,30000,1,debt_consolidation,9771.92,8000.0,1771.92,287.22,0
396,23493,60,15.99,632.14,10,MORTGAGE,83100,1,debt_consolidation,33155.13937,26000.0,7155.14,18634.41,0
397,8000,60,10.0,169.98,10,OWN,16800,1,medical,9557.042743,8000.0,1557.04,4803.75,0
398,18000,36,12.68,603.73,9,MORTGAGE,74000,1,debt_consolidation,21641.66064,18000.0,3641.66,3588.47,0
399,15375,60,17.51,386.97,3,MORTGAGE,76092,1,home_improvement,19052.76672,15400.0,3652.77,12484.66,0
400,3000,60,13.98,69.78,10,MORTGAGE,39600,1,car,4186.252976,3000.0,1186.25,71.92,0
401,16000,36,14.17,548.17,3,MORTGAGE,300000,1,major_purchase,19006.72407,16000.0,3006.72,8047.12,0
402,2750,36,9.91,96.68,10,RENT,45600,0,major_purchase,3463.871133,3000.0,463.87,665.73,0
403,19700,60,14.27,468.17,2,OWN,57000,1,debt_consolidation,25696.7,17710.12,7986.58,468.17,0
404,1500,36,7.88,46.93,7,MORTGAGE,65004,0,major_purchase,1687.479139,1500.0,187.48,188.65,0
405,1500,36,11.49,49.46,0,RENT,80000,0,home_improvement,1777.633466,1500.0,277.63,199.39,0
406,10000,36,12.42,334.16,0,RENT,60000,1,debt_consolidation,11343.35454,10000.0,1343.35,1335.65,0
407,2600,36,6.03,79.14,0,MORTGAGE,50000,1,vacation,2679.464877,2600.0,79.46,55.42,0
408,5496,60,13.23,125.8,5,MORTGAGE,24000,0,credit_card,1889.81,903.17,728.07,125.8,1
409,4500,36,6.76,138.47,7,MORTGAGE,32000,0,debt_consolidation,4642.594456,4500.0,142.59,5.27,0
410,7500,36,5.42,226.2,10,MORTGAGE,45600,0,vacation,8107.390463,7500.0,607.39,2007.95,0
411,4225,36,6.54,144.91,0,RENT,27600,0,debt_consolidation,5056.5936,4725.0,316.59,3019.03,0
412,27975,36,15.62,979.16,0,MORTGAGE,110000,1,credit_card,33035.22135,28000.0,5035.22,17383.1,0
413,8050,36,6.54,246.88,0,MORTGAGE,35000,1,debt_consolidation,8887.651984,8050.0,837.65,269.54,0
414,20733,60,12.61,473.64,10,MORTGAGE,175000,1,debt_consolidation,25036.98195,21000.0,4036.98,15588.49,0
415,8150,36,12.87,274.12,6,RENT,56000,0,debt_consolidation,9874.433352,8150.0,1709.43,822.13,0
416,22000,60,21.36,599.64,3,RENT,120000,1,debt_consolidation,9463.66,3271.97,5115.85,599.64,1
417,19900,36,13.48,678.49,0,MORTGAGE,100000,1,debt_consolidation,24426.29028,20000.0,4426.29,743.21,0
418,29975,36,6.62,921.11,5,MORTGAGE,61500,1,small_business,19230.57,15908.04,2513.57,26.6,1
419,7392,36,6.54,245.34,6,RENT,100000,1,house,8676.581911,8000.0,676.58,3783.62,0
420,12350,60,14.27,289.1,1,RENT,59000,0,medical,4046.14,2143.96,1886.78,289.1,1
421,8875,36,7.51,280.0,2,RENT,20000,0,debt_consolidation,10080.12715,9000.0,1080.13,317.22,0
423,9475,36,15.33,330.87,0,RENT,27000,0,debt_consolidation,10859.41615,9500.0,1359.42,6892.4,0
424,7750,60,17.56,194.95,3,MORTGAGE,70000,0,credit_card,11710.00002,7750.0,3945.0,34.92,0
425,24125,36,7.51,777.78,10,MORTGAGE,56900,1,debt_consolidation,27865.93189,25000.0,2865.93,6120.69,0
426,1650,36,13.99,222.13,8,RENT,51012,0,debt_consolidation,8116.882228,6500.0,1616.88,124.52,0
427,4000,36,6.99,123.5,10,MORTGAGE,63000,0,major_purchase,4445.604738,4000.0,445.6,130.5,0
428,4775,36,10.36,155.7,0,RENT,40000,1,credit_card,5577.905762,4800.0,777.91,1066.77,0
429,15000,36,9.91,483.38,3,RENT,50000,0,other,17401.44,15000.0,2401.44,495.23,0
430,8375,36,7.51,261.32,1,MORTGAGE,84000,1,credit_card,9407.735586,8400.0,1007.74,283.33,0
431,12000,60,13.99,279.16,10,MORTGAGE,91000,1,home_improvement,13919.10712,12000.0,1919.11,10017.14,0
432,14025,60,13.23,321.34,3,MORTGAGE,78000,1,credit_card,19017.51708,14050.0,4967.52,3934.63,0
433,15000,36,14.59,516.98,10,RENT,85000,0,debt_consolidation,18611.89518,14999.99,3611.9,535.74,0
434,9975,36,15.33,348.29,10,MORTGAGE,65000,0,educational,10942.22964,10000.0,942.23,8507.33,0
435,14921,36,10.99,491.03,3,MORTGAGE,63000,0,credit_card,17677.92868,15000.0,2677.93,548.89,0
436,2100,36,9.32,95.85,1,RENT,54000,0,credit_card,1718.28,1390.29,327.99,95.85,1
437,4750,36,14.61,163.76,2,RENT,14000,1,debt_consolidation,5895.210575,4750.0,1145.21,170.49,0
438,8000,36,6.62,245.63,7,MORTGAGE,70000,0,home_improvement,8770.372204,8000.0,770.37,2642.07,0
439,1000,36,14.74,34.54,1,RENT,62000,0,other,898.31,640.74,220.75,15.0,1
441,1800,36,5.42,54.29,5,OWN,27996,0,debt_consolidation,1941.175821,1800.0,141.18,588.99,0
442,10500,36,9.99,338.76,6,MORTGAGE,63400,1,other,11786.0573,10500.0,1286.06,5703.96,0
443,7000,60,15.21,167.31,5,MORTGAGE,27000,1,car,9704.557407,7000.0,2704.56,2860.54,0
444,11923,60,16.69,296.24,10,MORTGAGE,60000,0,moving,17773.87471,12000.0,5773.87,295.71,0
445,1400,36,5.42,42.23,10,MORTGAGE,54000,1,major_purchase,1477.483412,1400.0,77.48,888.04,0
446,9550,36,7.51,298.67,5,MORTGAGE,48000,1,other,10750.07724,9600.0,1150.08,430.07,0
447,19750,60,11.99,444.79,10,MORTGAGE,175000,1,home_improvement,25337.95,18682.45,6655.5,444.79,0
448,11500,36,13.11,404.94,5,RENT,33504,0,debt_consolidation,13069.03329,12000.0,1069.03,9835.41,0
449,10000,36,9.91,322.25,6,MORTGAGE,30000,1,wedding,11546.30187,10000.0,1546.3,2210.07,0
450,6900,36,11.26,230.05,10,MORTGAGE,59147,1,debt_consolidation,8268.758147,7000.0,1268.76,916.69,0
451,5850,36,9.63,192.57,0,RENT,31200,1,credit_card,6932.337563,6000.0,932.34,205.74,0
452,3600,36,6.62,110.54,8,MORTGAGE,88824,0,other,3979.17,3600.0,379.17,116.44,0
453,5000,36,6.62,153.52,6,RENT,50793,1,debt_consolidation,5526.66,5000.0,526.66,159.41,0
454,14900,36,13.11,506.21,10,MORTGAGE,67619,0,credit_card,18169.48848,15000.0,3169.49,2503.22,0
455,5100,36,6.17,157.07,4,RENT,70000,1,debt_consolidation,5655.285688,5150.0,505.29,167.99,0
456,16000,60,11.71,353.58,2,RENT,48000,1,credit_card,19282.52028,16000.0,3282.52,10817.14,0
457,6500,36,6.17,213.5,6,RENT,50400,0,credit_card,7573.768119,7000.0,573.77,3098.09,0
458,6439,36,12.53,217.54,1,RENT,24000,0,other,7634.844934,6500.0,1134.84,2858.72,0
459,4000,36,14.22,137.14,0,RENT,12000,0,major_purchase,4973.674628,4000.0,943.67,147.31,0
460,2400,36,8.9,76.21,5,RENT,82500,1,other,2631.278911,2400.0,231.28,1492.22,0
461,4000,36,9.99,129.05,2,RENT,40000,0,debt_consolidation,4646.382384,4000.0,646.38,147.6,0
462,5650,36,17.66,215.9,0,RENT,75000,0,debt_consolidation,7772.041759,6000.0,1772.04,245.17,0
463,17875,60,16.49,442.43,8,MORTGAGE,65000,1,debt_consolidation,3093.58,1421.59,1671.99,442.43,1
464,12800,36,18.67,467.08,8,RENT,80000,1,debt_consolidation,16816.19477,12800.0,4016.19,485.63,0
465,9989,36,11.14,328.04,0,RENT,32580,0,debt_consolidation,11809.8481,10000.0,1809.85,330.83,0
467,8000,60,15.2,191.17,2,RENT,60000,0,credit_card,11348.77,8000.0,3348.77,2004.11,0
468,8000,36,15.62,279.76,4,MORTGAGE,37700,0,other,10071.25593,8000.0,2071.26,298.17,0
469,4400,36,5.99,133.84,10,MORTGAGE,63000,0,credit_card,4808.203448,4400.0,408.2,795.08,0
470,5556,36,10.71,195.61,0,MORTGAGE,32388,0,debt_consolidation,7041.983574,6000.0,1041.98,206.81,0
471,9250,36,12.53,309.57,0,RENT,13000,0,small_business,3403.51,2468.08,935.43,309.57,1
472,6225,60,10.36,133.91,10,MORTGAGE,52000,1,car,3213.54,2113.42,1087.46,133.91,1
473,12225,60,13.49,287.56,10,RENT,66000,1,debt_consolidation,4018.7,2212.02,1806.68,287.56,1
474,3000,36,7.9,93.88,0,MORTGAGE,96000,1,car,3375.645413,3000.0,375.65,374.74,0
475,2000,60,16.45,49.12,10,RENT,45000,0,other,2946.795003,2000.0,946.8,53.05,0
476,14450,60,9.99,309.61,10,MORTGAGE,97000,1,debt_consolidation,18317.14986,14575.0,3742.15,4393.63,0
477,14950,60,19.74,395.25,10,MORTGAGE,38400,1,small_business,23700.57741,15000.0,8700.58,1171.32,0
478,3650,60,17.58,91.86,4,RENT,29000,1,debt_consolidation,4945.03,3115.69,1829.34,91.86,0
479,11500,36,5.79,363.93,3,MORTGAGE,185000,1,credit_card,13096.21976,12000.0,1096.22,1111.88,0
480,7902,36,14.74,863.42,4,MORTGAGE,120000,1,home_improvement,28214.36264,25000.0,3214.36,18721.74,0
481,9215,60,17.93,243.42,0,RENT,120000,1,wedding,13489.08592,9600.01,3889.08,5465.72,0
482,15000,60,19.29,391.51,10,MORTGAGE,65000,1,credit_card,10614.1,5274.9,4781.2,202.24,1
483,5500,36,14.61,189.62,4,MORTGAGE,78792,0,debt_consolidation,6826.005365,5500.0,1326.01,197.02,0
484,19975,60,20.3,533.23,5,MORTGAGE,51750,1,debt_consolidation,28761.66,16967.71,11793.95,533.23,0
485,15000,36,11.11,491.87,0,RENT,33600,0,debt_consolidation,16812.35695,15000.0,1812.36,9463.27,0
486,9441,36,6.17,305.0,5,MORTGAGE,72000,1,wedding,10910.65141,10000.0,910.65,2988.66,0
487,24925,36,15.2,869.09,10,OWN,200000,1,debt_consolidation,28820.89143,25000.0,3820.89,2882.87,0
488,17725,36,8.9,571.56,4,RENT,75000,1,debt_consolidation,19957.45577,18000.0,1957.46,9678.93,0
489,14000,36,13.49,475.03,3,RENT,72500,1,credit_card,15284.48321,14000.0,1284.48,11498.68,0
490,12000,60,9.62,252.73,4,MORTGAGE,80000,1,small_business,1260.85,793.54,467.31,252.73,1
491,3500,36,10.65,114.01,10,MORTGAGE,175000,1,medical,566.2,335.85,119.67,114.01,1
492,12614,36,12.21,506.39,0,MORTGAGE,120000,1,other,18229.85696,15200.0,3029.86,528.86,0
493,12725,60,10.99,276.61,9,OWN,90000,0,home_improvement,15873.39681,12725.0,3148.4,3939.17,0
494,10495,60,15.33,251.62,10,MORTGAGE,45000,0,debt_consolidation,15096.92001,10500.0,4596.92,282.45,0
495,12475,36,11.49,412.15,4,RENT,60000,1,credit_card,14836.99967,12500.0,2337.0,423.98,0
496,925,36,14.38,352.22,4,RENT,72000,0,debt_consolidation,11444.36549,10250.0,1194.37,7924.41,0
498,274,36,11.72,793.94,0,MORTGAGE,140000,0,small_business,7938.7,5847.32,2091.38,793.94,1
499,13518,36,10.25,485.78,3,RENT,37000,0,other,17488.6417,15000.0,2488.65,552.84,0
500,5000,36,17.39,179.24,3,RENT,70000,0,small_business,6452.767455,5000.0,1452.77,185.47,0
501,2000,60,10.38,42.87,2,RENT,29748,0,debt_consolidation,2411.666128,2000.0,411.67,664.61,0
502,12000,36,13.23,405.66,5,RENT,45600,1,other,13565.70356,12000.0,1565.7,8303.06,0
503,10000,36,14.79,345.63,5,MORTGAGE,70000,1,debt_consolidation,12442.49067,10000.0,2442.49,362.56,0
504,5575,36,13.23,189.31,0,RENT,39000,1,educational,3968.16,2990.47,977.69,189.31,1
505,11825,60,16.32,293.87,2,RENT,63000,0,debt_consolidation,6394.24,2971.34,2888.46,293.87,1
